CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
1578	2103	82	0.9131	-0.058
1525	3023	82	0.896	15.995
677	1525	82	0.8913	-16.031
510	3362	82	0.8704	-90.047
1667	1696	82	0.9343	1.003
718	737	82	0.9296	-0.000
1098	1107	82	0.9775	-0.014
2718	2924	82	0.9645	0.000
2103	3023	82	0.8885	-48.000
351	444	82	0.9453	0.000
2051	3023	82	0.8914	-48.000
787	804	82	0.9904	0.035
787	888	82	0.9383	0.039
444	791	82	0.9635	0.000
4729	12027	82	0.8413	-1.995
324	481	82	0.9298	-0.000
444	787	82	0.9658	-0.019
565	737	82	0.9396	-0.000
2718	3078	82	0.9002	-33.984
677	12027	82	0.8815	-0.000
2051	2570	82	0.9373	-33.984
1107	1525	82	0.9433	0.014
4729	12024	82	0.8388	-1.995
115	202	82	0.964	0.000
298	365	82	0.8977	17.027
536	737	82	0.8682	-0.000
285	298	82	0.9487	-17.026
329	718	82	0.8639	-17.026
777	797	82	0.9389	18.012
677	1375	82	0.8778	-16.031
510	1013	82	0.9297	-14.016
285	329	82	0.8609	-33.984
791	804	82	1.0	0.016
1098	3078	82	0.8811	15.995
1578	2081	82	0.9131	-0.038
758	791	82	0.9972	-0.020
121	677	82	0.8874	0.000
277	797	82	0.9181	17.028
2081	2085	82	0.9997	-0.038
1013	1022	82	0.8709	-1.004
839	1013	82	0.9018	0.000
791	825	82	1.0	-0.015
758	825	82	0.9972	-0.035
2436	2718	82	0.9528	-0.000
795	895	82	0.9393	0.004
351	825	82	0.9361	-0.015
298	299	82	0.9435	17.027
677	4729	82	0.9118	1.994
444	804	82	0.9635	0.016
2103	2570	82	0.9375	-33.984
277	777	82	0.954	-0.984
299	777	82	0.9379	-18.011
677	1038	82	0.876	-2.016
1022	2558	82	0.8527	-28.031
758	804	82	0.9972	-0.004
202	2889	82	0.8432	-27.055
736	895	82	0.9781	-0.015
444	793	82	0.9636	0.020
884	2924	82	0.9615	-42.047
1578	2051	82	0.9152	-0.058
1696	1942	82	0.9524	0.000
353	1022	82	0.8277	-14.016
1554	2889	82	0.8671	-15.019
884	888	82	0.9883	0.020
889	895	82	0.9927	0.004
298	326	82	0.9098	-33.984
2718	2817	82	0.9389	0.000
1038	2118	82	0.8861	-48.000
2924	3023	82	0.8887	-33.984
317	351	82	0.95	-0.000
566	736	82	0.9548	0.000
1038	2570	82	0.9108	15.995
277	365	82	0.8853	17.027
444	757	82	0.9642	-0.015
566	888	82	0.9524	0.020
787	825	82	0.9896	0.004
677	1811	82	0.9278	-0.000
351	1290	82	0.9504	0.000
326	329	82	0.8866	17.026
2718	3023	82	0.8975	-33.984
1667	1942	82	0.8955	1.003
298	565	82	0.8902	-33.984
298	777	82	0.9626	-0.984
326	737	82	0.946	0.000
736	888	82	0.9716	0.020
1098	2118	82	0.8744	-33.984
666	1930	82	0.8743	15.995
791	2817	82	0.9757	-42.047
566	889	82	0.9533	-0.019
277	565	82	0.8828	-33.984
777	827	82	0.9335	0.000
365	777	82	0.8886	-18.011
677	1098	82	0.9031	-16.031
277	298	82	0.9823	0.000
2570	3078	82	0.928	-14.016
1554	2081	82	0.8713	0.019
1098	1525	82	0.9518	0.000
358	827	82	0.912	-0.984
285	797	82	0.9404	0.001
299	797	82	0.9383	0.001
795	825	82	1.0	0.004
793	795	82	0.9977	-0.039
793	804	82	0.9977	-0.004
351	793	82	0.9372	0.020
2051	2081	82	0.9997	0.019
277	299	82	0.9389	17.027
1578	2085	82	0.9152	-0.076
277	358	82	0.9465	0.000
757	795	82	0.9972	-0.004
666	685	82	0.9089	1.002
233	284	82	0.8544	-33.984
121	1811	82	0.8604	0.000
787	795	82	0.9896	0.000
2436	2924	82	0.9694	-0.000
285	358	82	0.9055	-17.026
2436	2817	82	0.9857	-0.000
444	758	82	0.9642	0.020
685	1942	82	0.8905	15.995
804	825	82	1.0	-0.031
277	827	82	0.9492	-0.984
757	895	82	0.9398	0.000
1098	1375	82	0.9452	0.000
1013	3362	82	0.921	-76.031
736	884	82	0.9771	0.000
757	787	82	0.9906	-0.004
2051	2103	82	0.9997	0.000
337	3362	82	0.8673	-90.047
791	2436	82	0.959	-42.047
793	825	82	0.9977	-0.035
825	895	82	0.9393	0.000
329	737	82	0.8739	-17.026
1107	1375	82	0.9422	0.014
298	797	82	0.928	17.028
6875	9860	83	0.8836	-238.229
6875	11836	83	0.8663	-0.000
6678	6875	83	0.9309	0.000
10922	10927	84	0.9622	17.027
10922	11180	84	0.9086	-28.031
10752	10976	84	0.8612	-99.106
8398	8585	84	0.9343	0.000
8013	10648	84	0.878	-68.099
8399	8585	84	0.8687	17.026
10975	11090	84	0.877	45.057
11090	11180	84	0.8772	-45.057
10975	10976	84	0.9101	2.014
8013	8585	84	0.9174	0.000
10976	11062	84	0.8515	26.016
10752	11222	84	0.9203	-0.000
8013	8398	84	0.921	0.000
11062	11180	84	0.8414	-28.030
8398	8399	84	0.8926	-17.026
11062	11090	84	0.8526	17.027
8398	9365	84	0.9541	15.995
8003	8399	84	0.8515	0.000
10922	11222	84	0.8479	73.090
10922	10975	84	0.9039	-28.030
10976	11180	84	0.8992	-2.014
8003	8586	84	0.8356	0.000
8013	8586	84	0.868	-17.026
8585	8586	84	0.8725	-17.026
10927	11062	84	0.8519	-17.027
9365	10648	84	0.9171	-84.094
9359	9365	84	0.9207	17.027
9365	10752	84	0.8462	-148.088
8585	10648	84	0.8931	-68.100
10975	11062	84	0.8291	28.030
10975	11180	84	0.9123	-0.000
10648	10752	84	0.8394	-63.994
8399	8586	84	0.8906	0.000
10927	11090	84	0.9907	0.000
8013	8399	84	0.8566	-17.026
10976	11090	84	0.9329	43.043
8398	10752	84	0.8471	-132.093
8398	10648	84	0.9138	-68.100
10927	11180	84	0.878	-45.057
10922	10976	84	0.9538	-26.016
10927	10975	84	0.8757	-45.057
10752	10922	84	0.9039	-73.090
10927	10976	84	0.9263	-43.043
10922	11062	84	0.87	-0.000
10922	11090	84	0.9627	17.027
8399	9359	84	0.8915	15.994
8398	8586	84	0.8923	-17.026
8586	9359	84	0.8892	15.994
4656	4772	86	0.9	0.000
4656	4967	86	0.8623	0.000
2278	5528	86	0.7566	18.010
3018	5140	86	0.8135	0.000
2707	5219	86	0.7562	18.010
4656	5037	86	0.8737	0.000
5528	5594	86	0.8277	0.000
3227	5140	86	0.7769	2.016
3018	4967	86	0.7609	0.000
3018	4548	86	0.8531	0.000
2707	5528	86	0.7109	18.010
2219	5219	86	0.7027	17.972
4772	5140	86	0.89	0.000
4548	5037	86	0.8793	0.000
3227	5037	86	0.7753	2.016
4548	5140	86	0.9131	0.000
2219	2278	86	0.9257	-0.039
4772	4967	86	0.8531	0.000
2278	2483	86	0.8845	-0.000
5219	5594	86	0.7841	-0.000
3018	5037	86	0.7717	0.000
2483	3227	86	0.7126	18.011
2278	3227	86	0.8083	18.010
4548	4967	86	0.845	0.000
5219	5528	86	0.965	-0.000
3227	5528	86	0.7967	-0.000
3227	4967	86	0.7463	2.016
4967	5037	86	0.9074	-0.000
2278	5219	86	0.8026	18.010
2483	2707	86	0.7969	0.001
3018	4656	86	0.8089	0.000
5140	5219	86	0.7647	-2.016
3227	5219	86	0.8518	0.000
2707	3227	86	0.7859	18.010
4967	5140	86	0.88	0.000
4871	5594	86	0.8616	-0.000
5574	5681	86	0.8063	0.000
5037	5140	86	0.9208	0.000
4548	4772	86	0.8492	0.000
4548	4656	86	0.9427	0.000
4772	5574	86	0.8024	-15.995
2219	2707	86	0.8132	-0.038
4772	5037	86	0.8859	-0.000
2278	2707	86	0.8914	0.000
2219	2483	86	0.832	-0.039
4656	5140	86	0.9232	0.000
8335	8404	88	0.7727	-0.036
6889	7980	88	0.944	-28.031
7980	8555	88	0.8046	-28.031
7311	7980	88	0.9784	-14.016
5259	6889	88	0.9485	-42.047
7410	8404	88	0.7368	-28.068
6889	7410	88	0.7454	-14.016
7311	8335	88	0.9774	-28.031
4571	8335	88	0.8383	-98.109
7980	8949	88	0.9157	-28.031
5985	7311	88	0.9342	-42.047
7410	8335	88	0.7946	-28.031
9162	9600	88	0.7884	-14.015
6889	8125	88	0.7665	-42.047
6445	8335	88	0.8118	-56.062
5985	7980	88	0.9237	-56.062
4571	7311	88	0.8547	-70.078
5985	8125	88	0.8069	-70.078
5259	7311	88	0.9101	-56.062
4571	6889	88	0.8635	-56.063
4571	7410	88	0.7127	-70.078
7311	7410	88	0.8082	0.000
5259	7410	88	0.7233	-56.062
4571	7980	88	0.8463	-84.094
7980	8125	88	0.8068	-14.016
8404	8555	88	0.701	-13.979
5985	6889	88	0.9224	-28.031
5259	7980	88	0.8987	-70.078
5985	8335	88	0.9216	-70.078
5985	8949	88	0.8669	-84.094
5259	6445	88	0.8334	-28.031
4571	5259	88	0.8383	-14.016
5259	8335	88	0.894	-84.094
7410	8555	88	0.7204	-42.047
8404	9162	88	0.7387	-27.995
6445	6889	88	0.8331	-14.016
7410	8949	88	0.7156	-42.047
5985	7410	88	0.8144	-42.047
4571	5985	88	0.8908	-28.031
4571	6445	88	0.7941	-42.047
8335	8949	88	0.9119	-14.016
6445	7311	88	0.8252	-28.031
4571	8949	88	0.8162	-112.125
6889	8949	88	0.9474	-56.063
8125	8555	88	0.7887	-14.016
6445	8949	88	0.7886	-70.078
5985	6445	88	0.8383	-14.016
5259	8125	88	0.708	-84.094
6445	7980	88	0.8144	-42.047
6889	7311	88	0.9606	-14.016
8125	8404	88	0.8389	-0.036
5259	5985	88	0.8777	-14.016
7311	8949	88	0.9252	-42.047
5259	8949	88	0.904	-98.110
7980	8335	88	0.972	-14.016
6889	8335	88	0.9396	-42.047
3711	4354	89	0.7448	-28.031
4309	5360	92	0.9548	0.000
5054	5360	92	0.9613	0.001
5390	5583	92	0.8842	-0.000
4309	4651	92	0.9845	0.000
4751	4780	92	0.8763	-430.199
4311	4756	92	0.9631	132.058
5054	5115	92	0.989	0.000
4588	5763	92	0.942	15.995
4547	5360	92	0.9524	0.000
4311	4475	92	0.9491	0.000
4757	5132	92	0.9443	-0.000
4751	5141	92	0.9352	-0.000
4473	4756	92	0.9642	0.000
4312	5132	92	0.9473	15.995
4547	5115	92	0.9517	-0.001
4165	4309	92	0.972	-0.000
4165	4756	92	0.9815	0.000
4309	5115	92	0.9615	-0.001
4651	5115	92	0.9656	-0.001
5115	6051	92	0.9598	15.995
4588	5054	92	0.9785	-0.001
5115	5763	92	0.9533	15.995
4165	4166	92	0.9385	-132.058
5193	5763	92	0.9509	13.980
4309	5054	92	0.9704	-0.001
4473	4651	92	0.9627	0.000
4473	5360	92	0.9493	0.000
4166	6995	92	0.9649	0.000
4547	4588	92	0.9383	0.000
4473	5115	92	0.9576	-0.001
4588	6051	92	0.9475	15.995
4473	5132	92	0.9518	-134.073
4651	5360	92	0.9557	-0.000
4312	4475	92	0.9495	18.010
4751	4757	92	0.9312	17.026
4165	4311	92	0.9475	-132.058
4311	6995	92	0.9764	0.000
4652	4756	92	0.9541	132.058
4309	4547	92	0.9534	0.000
4166	4311	92	0.9774	0.000
4475	6271	92	0.957	15.995
4309	4311	92	0.9611	-132.057
4165	4651	92	0.9797	0.000
5056	5583	92	0.8362	2.016
4223	4756	92	0.9509	0.001
4165	4473	92	0.9522	0.000
5054	5132	92	0.9578	-134.072
4756	5360	92	0.9516	-0.000
4757	5141	92	0.9278	-17.027
5193	6051	92	0.9609	13.980
4311	4547	92	0.9453	132.057
4309	4756	92	0.9829	0.000
4651	4756	92	0.9887	0.000
5193	5390	92	0.9145	-116.061
4760	5136	92	0.8491	-402.167
5056	7420	92	0.8794	-0.000
4166	4652	92	0.9618	0.000
4760	5141	92	0.9221	28.031
4652	6995	92	0.9621	0.000
5360	6051	92	0.945	15.995
4311	4651	92	0.9641	132.058
5115	5360	92	0.9496	0.001
4652	6271	92	0.9501	15.995
4475	4652	92	0.9735	0.000
4760	4780	92	0.8719	-402.168
4473	4588	92	0.9488	-0.000
5763	6051	92	0.9787	-0.000
4756	5115	92	0.9507	-0.001
4547	6995	92	0.9429	-132.057
4751	4760	92	0.9342	-28.032
4165	4652	92	0.938	-132.057
5054	6051	92	0.9582	15.995
4776	5056	92	0.957	0.000
4312	6995	92	0.9367	18.011
4780	5136	92	0.8073	0.000
4473	5054	92	0.9666	-0.001
4309	4652	92	0.9527	-132.057
4166	4475	92	0.9367	0.000
4651	6051	92	0.9611	15.994
4309	4473	92	0.9566	0.000
4473	4547	92	0.9454	-0.000
4588	5115	92	0.9835	-0.001
4312	4652	92	0.9538	18.011
4776	7420	92	0.881	-0.000
4547	5054	92	0.9573	-0.001
5132	5360	92	0.9433	134.073
4651	5763	92	0.9564	15.994
4756	5054	92	0.9601	-0.001
4311	4652	92	0.9722	0.000
4651	5054	92	0.9692	-0.001
5132	5141	92	0.9461	-17.027
2355	2493	94	0.7027	-0.000
3762	3782	95	0.8623	1.980
3762	4856	95	0.8384	1.980
3762	5431	95	0.8409	-46.020
4089	4856	95	0.8502	87.032
4856	5489	95	0.931	-14.016
4092	4856	95	0.9084	-28.031
4856	5431	95	0.9208	-48.000
4353	5489	95	0.8715	49.979
5431	5489	95	0.9035	33.984
4353	5431	95	0.8908	15.995
4353	4856	95	0.8833	63.995
3762	4353	95	0.8004	-62.016
4848	5431	95	0.7008	-46.997
4092	5489	95	0.9058	-42.047
9921	10151	98	0.8829	0.000
8565	10826	98	0.862	0.000
9730	11184	98	0.9428	0.000
10151	10826	98	0.897	0.000
10151	11772	98	0.9213	0.000
8565	9023	98	0.9335	0.000
8245	9730	98	0.9138	0.000
9023	11184	98	0.8645	0.000
8245	10151	98	0.9107	0.000
8245	11772	98	0.9046	0.000
9730	10826	98	0.9274	0.000
2688	10151	98	0.8268	0.000
9921	11772	98	0.918	0.000
10389	11772	98	0.9291	0.000
2688	11772	98	0.8393	0.000
2688	9921	98	0.8168	0.000
8565	9730	98	0.8904	0.000
8245	11184	98	0.8871	0.000
2688	9730	98	0.8338	0.000
9023	9921	98	0.8724	0.000
10826	11772	98	0.9374	0.000
9730	11772	98	0.9553	0.000
8565	9921	98	0.8507	0.000
8565	10389	98	0.8591	0.000
9730	9921	98	0.9301	0.000
9023	10826	98	0.868	0.000
2688	11184	98	0.8121	0.000
11184	11772	98	0.9296	0.000
10389	10826	98	0.906	0.000
10826	11184	98	0.9028	0.000
8565	10151	98	0.9044	0.000
9921	10389	98	0.8902	0.000
7336	9023	98	0.8404	-0.000
7336	8245	98	0.8557	-0.000
10389	11184	98	0.8976	0.000
8245	8565	98	0.9483	0.000
8245	10389	98	0.8717	0.000
9730	10389	98	0.9252	0.000
8565	11184	98	0.8633	0.000
9023	10389	98	0.8633	0.000
8245	9023	98	0.9394	0.000
8245	9921	98	0.8865	0.000
2688	10826	98	0.8385	0.000
9023	10151	98	0.8884	0.000
9023	9730	98	0.8922	0.000
9921	10826	98	0.8943	0.000
9921	11184	98	0.904	0.000
2688	10389	98	0.8345	0.000
9730	10151	98	0.9187	0.000
8565	11772	98	0.8933	0.000
9023	11772	98	0.8949	0.000
10151	10389	98	0.8912	0.000
7336	8565	98	0.8556	-0.000
8245	10826	98	0.8744	0.000
10151	11184	98	0.8914	0.000
2887	2930	99	0.7472	0.036
2799	3094	100	0.7764	27.995
161	193	100	0.9226	-17.027
160	194	100	0.7158	1.004
163	193	100	0.9865	0.000
193	194	100	0.7826	17.027
194	199	100	0.7578	-1.004
98	194	100	0.7868	17.013
160	199	100	0.8972	0.000
1719	3094	100	0.8319	-16.031
163	3094	100	0.781	-76.031
163	194	100	0.7861	17.027
161	163	100	0.9281	-17.027
2555	3094	100	0.9016	-14.015
98	163	100	0.9945	-0.013
1719	2555	100	0.8471	-2.016
160	161	100	0.7866	1.004
98	193	100	0.9868	-0.013
193	3094	100	0.7774	-76.031
1615	1719	100	0.8896	27.995
161	199	100	0.7853	-1.004
98	161	100	0.9279	17.013
98	3094	100	0.7811	-76.045
161	3094	100	0.7477	-93.058
161	194	100	0.9236	0.000
249	2465	101	0.8592	-76.031
2215	2222	101	0.7374	1.003
2158	2160	101	1.0	-0.018
249	1255	101	0.8873	-26.015
2158	2465	101	0.8011	-0.018
922	1497	101	0.7381	1.996
249	924	101	0.8143	-27.019
922	1255	101	0.8637	1.995
927	1255	101	0.8754	0.000
1486	1497	101	0.8064	0.034
1400	2465	101	0.8967	-48.000
2222	2465	101	0.8282	-33.987
1823	2153	101	0.8072	0.021
1400	2284	101	0.8573	-14.013
781	922	101	0.917	0.000
924	2222	101	0.7435	-15.025
924	927	101	0.8972	1.004
251	778	101	0.7734	-26.016
922	935	101	0.8741	-1.004
657	756	101	0.782	-0.000
778	927	101	0.833	1.004
1255	1270	101	0.8681	0.000
781	1255	101	0.8323	1.996
924	2284	101	0.7469	-15.025
2009	2344	101	0.9026	-0.000
781	1270	101	0.825	1.996
2311	2344	101	0.9302	-0.000
922	1270	101	0.8443	1.995
781	935	101	0.8127	-1.004
1270	1617	101	0.8747	0.000
1617	1620	101	0.7867	-0.034
756	2465	101	0.8375	15.995
64	1255	101	0.8516	15.995
64	1270	101	0.8549	15.995
1400	2222	101	0.8518	-14.013
64	781	101	0.8069	14.000
781	1823	101	0.8452	1.996
249	927	101	0.904	-26.015
778	924	101	0.9359	0.000
1270	1275	101	0.8513	44.026
927	1275	101	0.9071	44.026
249	1270	101	0.8351	-26.015
226	778	101	0.815	-26.016
756	1400	101	0.8059	63.995
927	2465	101	0.8363	-50.016
249	782	101	0.9159	-26.016
924	1400	101	0.8103	-1.012
778	782	101	0.8607	1.003
778	935	101	0.8502	-1.995
778	2284	101	0.7839	-15.025
2009	2153	101	0.9487	0.020
249	1400	101	0.9153	-28.031
176	249	101	0.922	-0.000
782	2222	101	0.8579	-16.029
2160	2465	101	0.8011	0.000
251	924	101	0.7695	-26.016
2215	2284	101	0.7329	1.003
64	927	101	0.9341	15.995
2222	2284	101	0.9916	0.000
930	1823	101	0.7402	266.040
922	927	101	0.8988	1.995
782	1400	101	0.9041	-2.016
2284	2465	101	0.8219	-33.987
2009	2311	101	0.9143	0.000
778	2222	101	0.7729	-15.025
1270	1823	101	0.8684	0.000
782	1270	101	0.863	0.000
249	2284	101	0.8073	-42.044
64	782	101	0.8982	15.995
782	927	101	0.9386	0.000
1270	1497	101	0.8168	0.000
781	782	101	0.8804	1.995
1255	1823	101	0.8599	0.000
782	2284	101	0.8605	-16.029
176	1255	101	0.8744	-26.015
927	1400	101	0.9117	-2.016
778	1400	101	0.7904	-1.012
249	778	101	0.8136	-27.019
226	251	101	0.8363	0.000
1497	1617	101	0.8191	0.000
782	2465	101	0.8628	-50.016
226	924	101	0.834	-26.016
924	935	101	0.9041	-1.995
1255	1617	101	0.8314	0.000
7917	9469	103	0.9048	-56.062
7917	8840	103	0.9056	-28.031
8840	9469	103	0.9316	-28.031
8539	11459	106	0.8571	26.017
7826	8106	106	0.8702	12.001
9329	10113	106	0.7925	0.000
8128	11459	106	0.862	26.017
8106	8617	106	0.8621	-26.016
8128	11525	106	0.9531	0.001
8226	8856	106	0.8218	0.000
7613	8856	106	0.8324	-14.016
7613	11459	106	0.8468	0.000
7503	7655	106	0.8537	-14.015
8194	11512	106	0.7997	-0.001
8589	11525	106	0.9057	-26.017
8589	8856	106	0.86	-14.016
7826	8589	106	0.9048	26.017
8194	8539	106	0.8397	14.014
7613	11525	106	0.8723	-26.016
8539	8617	106	0.8576	-14.015
7655	8617	106	0.9098	-0.000
8856	11459	106	0.8377	14.016
7613	8539	106	0.8664	-26.017
10113	10314	106	0.7999	-0.001
7613	8128	106	0.8876	-26.017
7613	7826	106	0.8746	-26.017
7655	8539	106	0.8745	14.014
8539	8589	106	0.8975	26.017
8589	9329	106	0.8649	-26.017
8194	8617	106	0.8397	-0.001
7503	11525	106	0.8857	0.000
11459	11525	106	0.8645	-26.016
7826	8128	106	0.9063	-0.000
7503	8128	106	0.8696	-0.001
8617	11512	106	0.8476	-0.000
8106	11525	106	0.8488	-12.000
7826	8539	106	0.9014	-0.000
7655	8194	106	0.8378	0.000
7503	8106	106	0.8473	12.001
8106	8589	106	0.8618	14.016
7655	11525	106	0.8811	14.015
7503	8856	106	0.8281	12.001
7655	11512	106	0.8365	-0.001
7826	11459	106	0.8638	26.017
8106	8226	106	0.8463	0.000
8539	11525	106	0.9556	0.001
7655	7826	106	0.8859	14.014
8106	11459	106	0.8344	14.016
7613	8589	106	0.8873	0.000
7826	11525	106	0.9193	0.001
7655	8128	106	0.8696	14.014
7503	8539	106	0.8731	-0.000
8617	11525	106	0.8671	14.015
8226	11459	106	0.8253	14.016
7613	8226	106	0.8554	-14.016
8589	11459	106	0.8681	-0.000
7826	8617	106	0.9087	-14.015
8128	8539	106	0.9505	0.000
7655	8106	106	0.8347	26.015
7503	7826	106	0.9117	-0.000
7503	7613	106	0.8395	26.016
7503	8589	106	0.8863	26.017
7613	8106	106	0.8645	-14.016
8128	8589	106	0.8961	26.018
8128	8617	106	0.8553	-14.014
7503	8617	106	0.8607	-14.015
1351	1865	108	0.8323	-0.984
1865	2958	108	0.7763	-113.084
1351	2958	108	0.766	-114.068
8429	8641	109	0.7049	14.016
8429	8557	109	0.9366	0.000
8557	8641	109	0.7119	14.016
2490	2842	110	0.9922	-14.016
1010	2947	110	0.948	-42.047
2135	2195	110	0.9444	66.011
1010	2195	110	0.9271	-26.016
958	2947	110	0.9508	-12.036
958	2842	110	0.9671	-12.036
2490	2947	110	0.9874	-14.016
1873	2842	110	0.9777	-16.031
1010	2490	110	0.9629	-28.031
2135	2490	110	0.9702	63.995
1873	2947	110	0.9693	-16.031
1873	2490	110	0.9763	-2.016
1010	2135	110	0.9534	-92.026
1873	3324	110	0.9737	-50.016
805	958	110	0.9563	-44.026
805	2947	110	0.9603	-56.063
753	3324	110	0.9662	-60.036
753	2947	110	0.9592	-26.052
1010	2842	110	0.9677	-42.047
2195	2947	110	0.97	-16.031
2195	3324	110	0.9626	-50.016
805	1873	110	0.9473	-40.031
805	1010	110	0.9708	-14.016
2135	2842	110	0.9714	49.979
805	2490	110	0.9616	-42.047
805	3324	110	0.9646	-90.047
805	2195	110	0.9329	-40.031
2947	3324	110	0.9812	-33.984
753	805	110	0.9597	30.011
2842	2947	110	0.9842	0.000
805	2842	110	0.9717	-56.063
958	1873	110	0.9429	3.995
753	2490	110	0.9662	-12.036
2490	3324	110	0.9847	-48.000
958	2135	110	0.959	-62.016
1010	3324	110	0.9615	-76.031
753	1010	110	0.9585	15.995
2195	2490	110	0.9641	-2.016
753	2135	110	0.9559	-76.031
805	2135	110	0.9537	-106.042
1873	2195	110	0.9677	-0.000
958	3324	110	0.9606	-46.021
753	2195	110	0.9305	-10.021
958	2490	110	0.9615	1.979
1873	2135	110	0.9582	-66.011
1010	1873	110	0.9469	-26.015
958	1010	110	0.9562	30.010
958	2195	110	0.9275	3.995
753	958	110	0.9549	-14.016
2195	2842	110	0.9633	-16.031
2135	3324	110	0.9722	15.995
753	2842	110	0.97	-26.052
2135	2947	110	0.9662	49.979
2842	3324	110	0.9861	-33.984
753	1873	110	0.9425	-10.021
6597	6697	111	0.9431	88.052
6714	7136	111	0.9132	74.037
7150	7161	111	0.9492	61.054
7086	7272	111	0.9433	-193.131
6583	7272	111	0.9207	-14.015
7161	7273	111	0.9199	58.040
8307	8440	111	0.748	0.010
6597	6647	111	0.9534	44.025
6871	7086	111	0.9382	281.184
7139	7150	111	0.9769	44.027
7275	8304	111	0.8636	-11.005
7086	7100	111	0.9483	-105.079
6319	7161	111	0.9248	-42.046
6697	7150	111	0.9369	74.038
7275	7293	111	0.8665	3.011
7383	7434	111	0.8937	44.026
6714	7150	111	0.9284	30.011
6647	7100	111	0.9464	-14.015
7139	7154	111	0.9752	-44.026
6871	7100	111	0.9612	176.105
7100	7150	111	0.9487	132.079
7136	7139	111	0.9375	-88.052
6902	7094	111	0.9425	88.053
6647	7086	111	0.9419	91.064
7094	7100	111	0.995	44.026
6647	6714	111	0.9377	88.053
7118	7273	111	0.9138	102.068
6597	7154	111	0.9429	74.037
6319	7136	111	0.9115	-59.073
7273	7293	111	0.8991	-14.015
7139	7161	111	0.9346	105.080
6697	7118	111	0.9199	91.064
7094	7272	111	0.9695	-44.026
6871	6902	111	0.9452	44.026
6597	6902	111	0.9399	-102.068
6583	6863	111	0.9001	-146.094
6647	7154	111	0.9502	30.011
7053	7434	111	0.927	-31.042
7086	7161	111	0.9441	88.054
6323	7275	111	0.9065	-45.057
6323	7293	111	0.8812	-42.046
6569	6863	111	0.8795	-102.067
6697	7094	111	0.9259	-102.067
6597	6871	111	0.9476	-146.094
6647	6697	111	0.9517	44.027
6647	6902	111	0.9279	-146.094
6902	7100	111	0.9354	132.079
7100	7154	111	0.9653	44.026
6518	7273	111	0.9135	-14.016
6697	7139	111	0.9379	30.011
7136	7161	111	0.9539	17.028
7150	7154	111	0.9706	-88.053
6518	7275	111	0.8673	-31.041
6583	6902	111	0.9343	-58.042
6871	7094	111	0.9624	132.079
6597	7100	111	0.9464	30.011
6902	7272	111	0.9519	44.027
6697	7154	111	0.9543	-14.015
7118	7150	111	0.9559	-17.026
7094	7139	111	0.9489	132.078
6323	6518	111	0.8974	-14.016
7161	7293	111	0.9175	44.025
7086	7139	111	0.9413	-17.026
6319	7273	111	0.9253	15.995
6518	7293	111	0.8928	-28.030
7086	7094	111	0.9437	-149.105
6871	7272	111	0.9705	88.053
7094	7154	111	0.9627	88.052
6583	6597	111	0.9284	44.026
8304	8307	111	0.8588	-0.000
6865	8440	111	0.7024	-28.031
7086	7118	111	0.9436	44.026
6714	7053	111	0.9338	-41.015
7100	7272	111	0.9661	-88.052
6323	8304	111	0.8757	-56.062
6597	7086	111	0.9319	135.090
6871	7053	111	0.9139	237.157
7273	7275	111	0.9246	-17.026
6323	7273	111	0.9533	-28.031
6863	6902	111	0.9248	88.052
7118	7154	111	0.9406	-105.079
6583	6871	111	0.9184	-102.068
6697	6714	111	0.9689	44.026
6597	7272	111	0.9498	-58.041
6319	6323	111	0.9392	44.026
7118	7139	111	0.9408	-61.053
6714	7139	111	0.9432	-14.015
7094	7150	111	0.9427	176.105
7118	7161	111	0.9555	44.028
7136	7150	111	0.9598	-44.026
6647	7094	111	0.9246	-58.041
7086	7154	111	0.9476	-61.053
6714	7154	111	0.9437	-58.042
7100	7139	111	0.9527	88.052
500	679	112	0.7448	-63.995
534	622	112	0.8331	0.000
500	729	112	0.7548	-63.995
393	500	112	0.7222	0.000
362	500	112	0.7286	63.995
541	729	112	0.7259	-0.000
393	679	112	0.7169	-63.995
679	729	112	0.7827	-0.000
393	729	112	0.7524	-63.995
541	679	112	0.7228	-0.000
617	679	112	0.7293	-23.982
534	679	112	0.7046	-63.995
1100	1520	113	0.7823	-99.067
1100	1526	113	0.7252	-99.067
1520	1531	113	0.7942	212.151
1520	1526	113	0.8625	0.000
5417	6267	114	0.8775	1.979
4793	5505	114	0.7443	-14.015
4401	4669	114	0.8286	-14.016
4299	4793	114	0.9239	0.000
6344	6350	114	0.9	-14.016
6267	6350	114	0.9539	0.000
5417	6350	114	0.8804	1.979
4669	6344	114	0.8831	-42.047
5417	6344	114	0.8732	15.995
4299	5505	114	0.7459	-14.015
6267	6344	114	0.9054	14.016
4401	5505	114	0.7551	-30.047
2021	2024	115	0.7731	73.089
2023	2024	115	0.7303	-130.063
278	417	116	0.8419	0.000
2263	2360	117	0.7189	-272.026
2360	2381	117	0.7287	-253.050
399	720	118	0.8055	-0.000
332	412	118	0.8175	0.000
332	570	118	0.8429	0.000
399	696	118	0.7986	-0.000
412	570	118	0.8828	-0.000
332	399	118	0.7475	0.000
570	696	118	0.9278	-0.000
696	720	118	0.9342	-0.000
399	570	118	0.7986	0.000
399	412	118	0.7763	0.000
