"CLUSTERID1","CLUSTERID2","ComponentIndex","Cosine","DeltaMZ","ChemProp2","ChemProp_spearman","ChemProp_log","ChemProp_sqrt","abs_ChemProp2","abs_ChemProp_spearman","abs_ChemProp_log","abs_ChemProp_sqrt","Sign_ChemProp2","Compound1_LibraryID","Compound1_MQScore","Compound1_MS2 Verification Comment","Compound1_RTConsensus","Compound1_RTMean","Compound1_RTStdErr","Compound1_Smiles","Compound1_SpectrumID","Compound1_SumPeakIntensity","Compound1_UniqueFileSourcesCount","Compound1_cluster index","Compound1_componentindex","Compound1_neutral M mass","Compound1_number of spectra","Compound1_parent mass","Compound1_precursor charge","Compound1_precursor mass","Compound1_sum(precursor intensity)","Compound2_LibraryID","Compound2_MQScore","Compound2_MS2 Verification Comment","Compound2_RTConsensus","Compound2_RTMean","Compound2_RTStdErr","Compound2_Smiles","Compound2_SpectrumID","Compound2_SumPeakIntensity","Compound2_UniqueFileSourcesCount","Compound2_cluster index","Compound2_componentindex","Compound2_neutral M mass","Compound2_number of spectra","Compound2_parent mass","Compound2_precursor charge","Compound2_precursor mass","Compound2_sum(precursor intensity)"
4074,6082,26,0.9307,-56.062,0.0424380197356666,-0.0931512884200297,0.0371075792124764,0.0264003008658378,0.0424380197356666,0.0931512884200297,0.0371075792124764,0.0264003008658378,1,"N/A","N/A",NA,4.2902,4.2902,0,"N/A","N/A",3350942.34458,74,4074,26,NA,74,264.1592,1,264.1592,3350942.34458,"N/A","N/A",NA,5.555,5.555,0,"N/A","N/A",32978105.863,74,6082,26,NA,74,320.2217,1,320.2217,32978105.863
7907,11800,18,0.8132,14.015,0.0424239733500705,0.00943230354722457,0.0460419440670806,0.0503517462991079,0.0424239733500705,0.00943230354722457,0.0460419440670806,0.0503517462991079,1,"N/A","N/A",NA,6.0684,6.0684,0,"N/A","N/A",1004728.19124,25,7907,18,NA,25,678.5064,1,678.5064,1004728.19124,"N/A","N/A",NA,8.0998,8.0998,0,"N/A","N/A",706624.3507,23,11800,18,NA,23,664.4913,1,664.4913,706624.3507
8840,9469,103,0.9316,-28.031,0.0422095787915339,0.0326240121398948,0.00443705663953615,0.0298404447373052,0.0422095787915339,0.0326240121398948,0.00443705663953615,0.0298404447373052,1,"N/A","N/A",NA,6.4209,6.4209,0,"N/A","N/A",29746501.3451,74,8840,103,NA,74,298.3103,1,298.3103,29746501.3451,"N/A","N/A",NA,6.7797,6.7797,0,"N/A","N/A",15265829.339,72,9469,103,NA,72,326.3415,1,326.3415,15265829.339
7335,7843,3,0.869,-14.016,0.0421450459977507,-0.0702196027932953,-0.0358890329684612,0.0302330324557905,0.0421450459977507,0.0702196027932953,0.0358890329684612,0.0302330324557905,1,"N/A","N/A",NA,5.9913,5.9913,0,"N/A","N/A",5210538.943,37,7335,3,NA,37,1054.7003,1,1054.7003,5210538.943,"N/A","N/A",NA,6.1199,6.1199,0,"N/A","N/A",2935412.0399,21,7843,3,NA,21,1068.7235,2,534.8618,2935412.0399
7963,8210,243,0.895,2,0.0419668508037407,0.0196779755764445,0.0379093672145607,0.0349579881644589,0.0419668508037407,0.0196779755764445,0.0379093672145607,0.0349579881644589,1,"N/A","N/A",NA,6.1156,6.1156,0,"N/A","N/A",2753135.3755,74,7963,243,NA,74,505.2559,1,505.2559,2753135.3755,"N/A","N/A",NA,6.2194,6.2194,0,"N/A","N/A",4405757.0281,72,8210,243,NA,72,503.2556,1,503.2556,4405757.0281
7718,7934,3,0.8919,-14.015,0.0419060284955694,-0.0996942122060418,0.0263808129618027,0.0511802585938603,0.0419060284955694,0.0996942122060418,0.0263808129618027,0.0511802585938603,1,"Surfactin A","0.889475",NA,6.0901,6.0901,0,"CC(C)CCCCCCC[C@@H]1CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)O1)CC(C)C)CC(C)C)CC(=O)O)C(C)C)CC(C)C)CC(C)C)CCC(=O)O","CCMSLIB00005720193",164898147.6165,50,7718,3,NA,50,1008.6585,1,1008.6585,164898147.6165,"Surfactin B","0.7036399999999999",NA,6.2016,6.2016,0,"CC(C)CCCCCCCC[C@@H]1CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)O1)CC(C)C)CC(C)C)CC(=O)O)C(C)C)CC(C)C)CC(C)C)CCC(=O)O","CCMSLIB00005720194",144369828.13677,51,7934,3,NA,51,1022.6733,1,1022.6733,144369828.13677
3851,3906,26,0.898,0,0.0418197656076754,-0.00907237801430025,0.026389799907979,0.0346717550069007,0.0418197656076754,0.00907237801430025,0.026389799907979,0.0346717550069007,1,"NATEGLINIDE","0.72856",NA,4.0705,4.0705,0,"CC(C)C1CCC(CC1)/C(=N/[C@H](CC2=CC=CC=C2)C(=O)O)/O","CCMSLIB00006680017",394578.93635,33,3851,26,NA,33,318.2063,1,318.2063,394578.93635,"N/A","N/A",NA,4.1195,4.1195,0,"N/A","N/A",259453.31295,33,3906,26,NA,33,318.2061,1,318.2061,259453.31295
144,821,404,0.801,-92.026,0.041674941151332,0.118067853458667,0.0125072211597082,0.0247507081802141,0.041674941151332,0.118067853458667,0.0125072211597082,0.0247507081802141,1,"N/A","N/A",NA,0.6792,0.6792,0,"N/A","N/A",8599021.868,74,144,404,NA,74,235.1076,1,235.1076,8599021.868,"N/A","N/A",NA,1.8237,1.8237,0,"N/A","N/A",4198436.52,74,821,404,NA,74,327.1338,1,327.1338,4198436.52
3942,3961,141,0.7551,2.007,0.041632911163286,-0.00939336436627725,0.0161968984140338,0.0269186171052387,0.041632911163286,0.00939336436627725,0.0161968984140338,0.0269186171052387,1,"N/A","N/A",NA,4.1787,4.1787,0,"N/A","N/A",988510.448,53,3942,141,NA,53,296.1242,1,296.1242,988510.448,"N/A","N/A",NA,4.1781,4.1781,0,"N/A","N/A",89118301.42,54,3961,141,NA,54,294.1176,1,294.1176,89118301.42
277,565,82,0.8828,-33.984,0.0415988305357021,0.0103568292507603,0.0637905884100646,0.0586476789685402,0.0415988305357021,0.0103568292507603,0.0637905884100646,0.0586476789685402,1,"N/A","N/A",NA,1.2795,1.2795,0,"N/A","N/A",29237649.36,74,277,82,NA,74,242.1498,1,242.1498,29237649.36,"N/A","N/A",NA,1.6139,1.6139,0,"N/A","N/A",3453934.296,74,565,82,NA,74,276.1339,1,276.1339,3453934.296
1540,1546,323,1,-0.004,0.0415023866626647,0.112889438833287,0.0268010960161075,0.0387603664435492,0.0415023866626647,0.112889438833287,0.0268010960161075,0.0387603664435492,1,"N/A","N/A",NA,2.388,2.388,0,"N/A","N/A",4004890.298,74,1540,323,NA,74,183.0724,1,183.0724,4004890.298,"N/A","N/A",NA,2.3892,2.3892,0,"N/A","N/A",3139607.6173,74,1546,323,NA,74,183.0764,1,183.0764,3139607.6173
10312,10578,67,0.9134,0,0.0414673103214136,0.00498011920555997,0.00445791643938814,0.0230807587661173,0.0414673103214136,0.00498011920555997,0.00445791643938814,0.0230807587661173,1,"N/A","N/A",NA,7.4271,7.4271,0,"N/A","N/A",3308804.07,19,10312,67,NA,19,1054.297,1,1054.297,3308804.07,"N/A","N/A",NA,7.5794,7.5794,0,"N/A","N/A",5020118.0937,19,10578,67,NA,19,1054.2969,1,1054.2969,5020118.0937
7705,8714,132,0.9743,-28.031,0.0414069503799235,0.038320268227813,-0.0181635917292353,-0.0115247617794106,0.0414069503799235,0.038320268227813,0.0181635917292353,0.0115247617794106,1,"N/A","N/A",NA,6.0878,6.0878,0,"N/A","N/A",12000635.0618,72,7705,132,NA,72,214.2164,1,214.2164,12000635.0618,"N/A","N/A",NA,6.367,6.367,0,"N/A","N/A",18332306.5843,74,8714,132,NA,74,242.2477,1,242.2477,18332306.5843
3942,3954,141,0.7968,1.003,0.0413654192783837,-0.00887151079037296,0.0164977773850932,0.0270247123720713,0.0413654192783837,0.00887151079037296,0.0164977773850932,0.0270247123720713,1,"N/A","N/A",NA,4.1787,4.1787,0,"N/A","N/A",988510.448,53,3942,141,NA,53,296.1242,1,296.1242,988510.448,"N/A","N/A",NA,4.1777,4.1777,0,"N/A","N/A",14719659.294,54,3954,141,NA,54,295.1211,1,295.1211,14719659.294
4706,4872,282,0.8654,1.003,0.0412037128425932,0.0440165243157311,0.0908898635875659,0.0499708109738141,0.0412037128425932,0.0440165243157311,0.0908898635875659,0.0499708109738141,1,"N/A","N/A",NA,4.9557,4.9557,0,"N/A","N/A",21128287.828,71,4706,282,NA,71,290.2957,1,290.2957,21128287.828,"N/A","N/A",NA,5.0262,5.0262,0,"N/A","N/A",154838448.7515,74,4872,282,NA,74,289.2927,1,289.2927,154838448.7515
5022,6006,388,0.9181,-28.031,0.0409384958929521,-0.055946175421814,-0.0109847270578526,0.027425832414707,0.0409384958929521,0.055946175421814,0.0109847270578526,0.027425832414707,1,"N/A","N/A",NA,5.145,5.145,0,"N/A","N/A",8177177.5716,74,5022,388,NA,74,304.2842,1,304.2842,8177177.5716,"N/A","N/A",NA,5.5226,5.5226,0,"N/A","N/A",2337996.89036,65,6006,388,NA,65,332.3157,1,332.3157,2337996.89036
8246,8933,132,0.9926,-28.031,0.0406646532765697,0.0704219068134693,0.021597970472103,0.0352811805515941,0.0406646532765697,0.0704219068134693,0.021597970472103,0.0352811805515941,1,"N/A","N/A",NA,6.2255,6.2255,0,"N/A","N/A",126160101.568,80,8246,132,NA,80,228.232,1,228.232,126160101.568,"N/A","N/A",NA,6.4662,6.4662,0,"N/A","N/A",115330397.1937,80,8933,132,NA,80,256.2633,1,256.2633,115330397.1937
5381,5860,336,0.8709,0,0.0405525902367734,0.00286698954324155,0.0926843482087378,0.0633297988758763,0.0405525902367734,0.00286698954324155,0.0926843482087378,0.0633297988758763,1,"N/A","N/A",NA,5.2662,5.2662,0,"N/A","N/A",2538308.19251,77,5381,336,NA,77,214.2528,1,214.2528,2538308.19251,"N/A","N/A",NA,5.4095,5.4095,0,"N/A","N/A",3334504.44224,79,5860,336,NA,79,214.2529,1,214.2529,3334504.44224
4276,5587,141,0.8607,-12,0.0405490977679868,0.174299094352033,0.00878854762808909,0.0222932211795655,0.0405490977679868,0.174299094352033,0.00878854762808909,0.0222932211795655,1,"Spectral Match to Paclobutrazol from NIST14","0.872044",NA,4.5071,4.5071,0,"N/A","CCMSLIB00003140137",7810638.573,54,4276,141,NA,54,294.1367,1,294.1367,7810638.573,"N/A","N/A",NA,5.3891,5.3891,0,"N/A","N/A",14153676.737,54,5587,141,NA,54,306.1365,1,306.1365,14153676.737
8128,8539,106,0.9505,0,0.0403925428146565,0.0763850346697289,0.083585477122316,0.0617113059463772,0.0403925428146565,0.0763850346697289,0.083585477122316,0.0617113059463772,1,"N/A","N/A",NA,6.1841,6.1841,0,"N/A","N/A",7590090.87062,77,8128,106,NA,77,738.5884,1,738.5884,7590090.87062,"N/A","N/A",NA,6.2696,6.2696,0,"N/A","N/A",2060698.98876,57,8539,106,NA,57,738.5882,1,738.5882,2060698.98876
1183,1413,37,0.9578,0,0.0402948339184565,0.00155352438761405,0.0369141406026967,0.0381071327168628,0.0402948339184565,0.00155352438761405,0.0369141406026967,0.0381071327168628,1,"N/A","N/A",NA,2.1909,2.1909,0,"N/A","N/A",7917024.772,74,1183,37,NA,74,211.1625,1,211.1625,7917024.772,"N/A","N/A",NA,2.3229,2.3229,0,"N/A","N/A",6637868.511,74,1413,37,NA,74,211.1625,1,211.1625,6637868.511
7689,10659,77,0.9637,0,0.0402751072713042,0.0206834085054076,0.133730003102303,0.0894436334067761,0.0402751072713042,0.0206834085054076,0.133730003102303,0.0894436334067761,1,"N/A","N/A",NA,6.0913,6.0913,0,"N/A","N/A",9266155.50692,71,7689,77,NA,71,780.6343,1,780.6343,9266155.50692,"N/A","N/A",NA,7.6076,7.6076,0,"N/A","N/A",4694484.97888,54,10659,77,NA,54,780.6343,1,780.6343,4694484.97888
6002,6024,282,0.8669,1.979,0.0401718123904692,0.0111492871445002,-0.0307738393016114,0.00734009006905573,0.0401718123904692,0.0111492871445002,0.0307738393016114,0.00734009006905573,1,"N/A","N/A",NA,5.446,5.446,0,"N/A","N/A",4755772.3095,71,6002,282,NA,71,288.2893,1,288.2893,4755772.3095,"N/A","N/A",NA,5.5542,5.5542,0,"N/A","N/A",2076850.0571,73,6024,282,NA,73,286.3102,1,286.3102,2076850.0571
2135,2947,110,0.9662,49.979,0.0398847405907246,0.132049572947193,0.00464043449271752,0.0217037912466416,0.0398847405907246,0.132049572947193,0.00464043449271752,0.0217037912466416,1,"N/A","N/A",NA,2.7321,2.7321,0,"N/A","N/A",11941374.88,74,2135,110,NA,74,350.1497,1,350.1497,11941374.88,"N/A","N/A",NA,3.2068,3.2068,0,"N/A","N/A",40150637.19,74,2947,110,NA,74,300.1705,1,300.1705,40150637.19
1799,2724,627,0.7828,-113.084,0.0397701553474097,-0.0117595504184293,0.0527549312429074,0.0469554769345155,0.0397701553474097,0.0117595504184293,0.0527549312429074,0.0469554769345155,1,"N/A","N/A",NA,2.5428,2.5428,0,"N/A","N/A",653602.1321,35,1799,627,NA,35,576.3572,2,288.6786,653602.1321,"N/A","N/A",NA,3.0543,3.0543,0,"N/A","N/A",316524.17305,40,2724,627,NA,40,689.4414,2,345.2207,316524.17305
5381,5632,336,0.8581,0,0.0396264042957335,-0.00541794067010781,0.0853769266895047,0.055896477392814,0.0396264042957335,0.00541794067010781,0.0853769266895047,0.055896477392814,1,"N/A","N/A",NA,5.2662,5.2662,0,"N/A","N/A",2538308.19251,77,5381,336,NA,77,214.2528,1,214.2528,2538308.19251,"N/A","N/A",NA,5.408,5.408,0,"N/A","N/A",4669836.44524,79,5632,336,NA,79,214.2529,1,214.2529,4669836.44524
7467,8596,18,0.8522,14.015,0.0394934760652469,0.0302603163943926,0.0593757011273368,0.0514729511753591,0.0394934760652469,0.0302603163943926,0.0593757011273368,0.0514729511753591,1,"N/A","N/A",NA,6.0232,6.0232,0,"N/A","N/A",2765673.82496,26,7467,18,NA,26,678.5069,1,678.5069,2765673.82496,"N/A","N/A",NA,6.2911,6.2911,0,"N/A","N/A",769354.2042,21,8596,18,NA,21,664.4923,1,664.4923,769354.2042
7917,9469,103,0.9048,-56.062,0.0393943478287291,0.0328626384311231,0.0984245608977673,0.0526738883293718,0.0393943478287291,0.0328626384311231,0.0984245608977673,0.0526738883293718,1,"N/A","N/A",NA,6.1434,6.1434,0,"N/A","N/A",4555825.837,80,7917,103,NA,80,270.279,1,270.279,4555825.837,"N/A","N/A",NA,6.7797,6.7797,0,"N/A","N/A",15265829.339,72,9469,103,NA,72,326.3415,1,326.3415,15265829.339
3966,4634,141,0.8559,-1.997,0.0391715252612225,0.201480453821517,-0.00593757537657936,0.0182040649683834,0.0391715252612225,0.201480453821517,0.00593757537657936,0.0182040649683834,1,"Pesticide6_Cyproconazole Isomer 1*_C15H18ClN3O_","0.8971549999999999",NA,4.1786,4.1786,0,"CC(C1CC1)C(CN2C=NC=N2)(C3=CC=C(C=C3)Cl)O","CCMSLIB00001058837",280418062.3602,70,3966,141,NA,70,292.1209,1,292.1209,280418062.3602,"N/A","N/A",NA,4.9083,4.9083,0,"N/A","N/A",2134672820.94504,77,4634,141,NA,77,294.1175,1,294.1175,2134672820.94504
10976,11180,84,0.8992,-2.014,0.0390395534026042,0.0359412617325078,0.0056962328389088,0.0236310641056761,0.0390395534026042,0.0359412617325078,0.0056962328389088,0.0236310641056761,1,"N/A","N/A",NA,7.7251,7.7251,0,"N/A","N/A",4251506.648,79,10976,84,NA,79,706.4957,1,706.4957,4251506.648,"N/A","N/A",NA,7.7628,7.7628,0,"N/A","N/A",1727282.45136,56,11180,84,NA,56,708.5102,1,708.5102,1727282.45136
4700,4872,282,0.8995,0,0.0390002164060917,0.0238207072767486,0.0144769956000188,0.0356922548368873,0.0390002164060917,0.0238207072767486,0.0144769956000188,0.0356922548368873,1,"N/A","N/A",NA,4.9564,4.9564,0,"N/A","N/A",205392263.21,74,4700,282,NA,74,289.2927,1,289.2927,205392263.21,"N/A","N/A",NA,5.0262,5.0262,0,"N/A","N/A",154838448.7515,74,4872,282,NA,74,289.2927,1,289.2927,154838448.7515
3961,4634,141,0.8781,0,0.0389438185084833,0.218948401388746,0.0042650063673995,0.0196412823220024,0.0389438185084833,0.218948401388746,0.0042650063673995,0.0196412823220024,1,"N/A","N/A",NA,4.1781,4.1781,0,"N/A","N/A",89118301.42,54,3961,141,NA,54,294.1176,1,294.1176,89118301.42,"N/A","N/A",NA,4.9083,4.9083,0,"N/A","N/A",2134672820.94504,77,4634,141,NA,77,294.1175,1,294.1175,2134672820.94504
6640,6666,74,0.8913,44.026,0.038686852561557,0.0512663047912632,0.00397988433643362,0.0239001307935059,0.038686852561557,0.0512663047912632,0.00397988433643362,0.0239001307935059,1,"N/A","N/A",NA,5.7775,5.7775,0,"N/A","N/A",1003640.6126,74,6640,74,NA,74,810.5575,1,810.5575,1003640.6126,"N/A","N/A",NA,5.7883,5.7883,0,"N/A","N/A",1941336.364,74,6666,74,NA,74,766.5315,1,766.5315,1941336.364
8128,11459,106,0.862,26.017,0.0386693002423145,0.0713613596748636,0.101106110304212,0.0692875484264141,0.0386693002423145,0.0713613596748636,0.101106110304212,0.0692875484264141,1,"N/A","N/A",NA,6.1841,6.1841,0,"N/A","N/A",7590090.87062,77,8128,106,NA,77,738.5884,1,738.5884,7590090.87062,"N/A","N/A",NA,8.0415,8.0415,0,"N/A","N/A",882313.1344,35,11459,106,NA,35,712.5711,1,712.5711,882313.1344
3954,4636,141,0.8633,0,0.038636466264597,0.223875184062941,0.00452694087049523,0.0194478127789024,0.038636466264597,0.223875184062941,0.00452694087049523,0.0194478127789024,1,"N/A","N/A",NA,4.1777,4.1777,0,"N/A","N/A",14719659.294,54,3954,141,NA,54,295.1211,1,295.1211,14719659.294,"N/A","N/A",NA,4.9086,4.9086,0,"N/A","N/A",358860923.60673,56,4636,141,NA,56,295.121,1,295.121,358860923.60673
3966,5587,141,0.8602,-14.016,0.0383690189356266,0.15265631817757,-0.00177118805625599,0.0195436598980797,0.0383690189356266,0.15265631817757,0.00177118805625599,0.0195436598980797,1,"Pesticide6_Cyproconazole Isomer 1*_C15H18ClN3O_","0.8971549999999999",NA,4.1786,4.1786,0,"CC(C1CC1)C(CN2C=NC=N2)(C3=CC=C(C=C3)Cl)O","CCMSLIB00001058837",280418062.3602,70,3966,141,NA,70,292.1209,1,292.1209,280418062.3602,"N/A","N/A",NA,5.3891,5.3891,0,"N/A","N/A",14153676.737,54,5587,141,NA,54,306.1365,1,306.1365,14153676.737
7865,8647,63,0.8828,-28.032,0.0382495894659499,0.0103568292507603,0.148715615866348,0.08031721565123,0.0382495894659499,0.0103568292507603,0.148715615866348,0.08031721565123,1,"N/A","N/A",NA,6.1198,6.1198,0,"N/A","N/A",3119017.423,37,7865,63,NA,37,1016.6246,1,1016.6246,3119017.423,"Massbank:AC000739 Surfactin B|3-[(3S,6R,9S,12S,15R,18S,21S,25R)-9-(carboxymethyl)-25-(9-methyldecyl)-3,6,15,18-tetrakis(2-methylpropyl)-2,5,8,11,14,17,20,23-octaoxo-12-propan-2-yl-1-oxa-4,7,10,13,16,19,22-heptazacyclop","0.72236",NA,6.3439,6.3439,0,"CC(C)CCCCCCCC[C@@H]1CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)O1)CC(C)C)CC(C)C)CC(=O)O)C(C)C)CC(C)C)CC(C)C)CCC(=O)O","CCMSLIB00005727651",23457153.13473,38,8647,63,NA,38,1044.6563,1,1044.6563,23457153.13473
9200,9306,20,0.8723,0,0.0381117227038297,0.00517841462538016,-0.0130450999361919,0.0208596865220801,0.0381117227038297,0.00517841462538016,0.0130450999361919,0.0208596865220801,1,"N/A","N/A",NA,6.6285,6.6285,0,"N/A","N/A",6705567.918,71,9200,20,NA,71,282.2791,1,282.2791,6705567.918,"N/A","N/A",NA,6.6641,6.6641,0,"N/A","N/A",3839337.305,72,9306,20,NA,72,282.279,1,282.279,3839337.305
8375,8632,243,0.8872,0,0.0374782807556507,0.115996487608515,-0.0743791295043712,-0.00282595382341289,0.0374782807556507,0.115996487608515,0.0743791295043712,0.00282595382341289,1,"N/A","N/A",NA,6.2637,6.2637,0,"N/A","N/A",7858406.278,71,8375,243,NA,71,467.2789,1,467.2789,7858406.278,"N/A","N/A",NA,6.311,6.311,0,"N/A","N/A",2672594.9011,71,8632,243,NA,71,467.2789,1,467.2789,2672594.9011
7826,8539,106,0.9014,0,0.0373989700063881,0.0314027330423707,0.0656296849700293,0.0520476573895509,0.0373989700063881,0.0314027330423707,0.0656296849700293,0.0520476573895509,1,"N/A","N/A",NA,6.1194,6.1194,0,"N/A","N/A",3685832.35112,78,7826,106,NA,78,738.588,1,738.588,3685832.35112,"N/A","N/A",NA,6.2696,6.2696,0,"N/A","N/A",2060698.98876,57,8539,106,NA,57,738.5882,1,738.5882,2060698.98876
4626,5580,141,0.8689,-13.013,0.0373570106547012,0.0610568683808021,0.0384785027094066,0.0366545808777407,0.0373570106547012,0.0610568683808021,0.0384785027094066,0.0366545808777407,1,"N/A","N/A",NA,4.9081,4.9081,0,"N/A","N/A",28935124.614,54,4626,141,NA,54,296.1241,1,296.1241,28935124.614,"N/A","N/A",NA,5.3861,5.3861,0,"N/A","N/A",728203.64166,55,5580,141,NA,55,309.1367,1,309.1367,728203.64166
7138,7572,18,0.8132,-28.03,0.0372755733020846,-0.0480084087350142,-0.0090327221189961,0.0154018640038505,0.0372755733020846,0.0480084087350142,0.0090327221189961,0.0154018640038505,1,"PE-DAG (16:0/16:1)","0.7163",NA,5.9774,5.9774,0,"N/A","CCMSLIB00006678082",1892574.66353,43,7138,18,NA,43,690.5068,1,690.5068,1892574.66353,"Spectral Match to 1-Hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphoethanolamine from NIST14","0.78984",NA,6.0588,6.0588,0,"CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\CCCCCCCC","CCMSLIB00003135029",470878.7385,21,7572,18,NA,21,718.537,1,718.537,470878.7385
3249,3254,69,0.8028,0,0.0368096315783805,0.00652533481721618,0.0748780258152774,0.0553537887379644,0.0368096315783805,0.00652533481721618,0.0748780258152774,0.0553537887379644,1,"N/A","N/A",NA,3.4042,3.4042,0,"N/A","N/A",9966428.319,53,3249,69,NA,53,889.4886,2,445.2443,9966428.319,"N/A","N/A",NA,3.4098,3.4098,0,"N/A","N/A",3548994.63895,50,3254,69,NA,50,889.4817,1,889.4817,3548994.63895
1183,1417,37,0.9597,0.037,0.0367756657967141,-0.0994255608072984,0.0771115448170152,0.058864203888485,0.0367756657967141,0.0994255608072984,0.0771115448170152,0.058864203888485,1,"N/A","N/A",NA,2.1909,2.1909,0,"N/A","N/A",7917024.772,74,1183,37,NA,74,211.1625,1,211.1625,7917024.772,"N/A","N/A",NA,2.3281,2.3281,0,"N/A","N/A",6615508.17,74,1417,37,NA,74,211.1252,1,211.1252,6615508.17
4316,5587,141,0.8648,0,0.0367003549541893,0.164383876409852,0.0075163204503337,0.0197312060231626,0.0367003549541893,0.164383876409852,0.0075163204503337,0.0197312060231626,1,"N/A","N/A",NA,4.544,4.544,0,"N/A","N/A",1268565.0192,54,4316,141,NA,54,306.1367,1,306.1367,1268565.0192,"N/A","N/A",NA,5.3891,5.3891,0,"N/A","N/A",14153676.737,54,5587,141,NA,54,306.1365,1,306.1365,14153676.737
2842,2947,110,0.9842,0,0.0365760534502437,0.0797475852308539,0.00645650311402457,0.0210881629064669,0.0365760534502437,0.0797475852308539,0.00645650311402457,0.0210881629064669,1,"N/A","N/A",NA,3.1391,3.1391,0,"N/A","N/A",23597373.2,74,2842,110,NA,74,300.1705,1,300.1705,23597373.2,"N/A","N/A",NA,3.2068,3.2068,0,"N/A","N/A",40150637.19,74,2947,110,NA,74,300.1705,1,300.1705,40150637.19
5014,5203,141,0.954,-12,0.0364853901491837,0.0156556072771288,0.0213758732316122,0.0297929886692932,0.0364853901491837,0.0156556072771288,0.0213758732316122,0.0297929886692932,1,"Spectral Match to Paclobutrazol from NIST14","0.951158",NA,5.1405,5.1405,0,"CC(C)(C)[C@H]([C@@H](CC1=CC=C(C=C1)Cl)N2C=NC=N2)O","CCMSLIB00003137437",179978296.4345,55,5014,141,NA,55,294.1364,1,294.1364,179978296.4345,"N/A","N/A",NA,5.2554,5.2554,0,"N/A","N/A",3845240.0325,54,5203,141,NA,54,306.1365,1,306.1365,3845240.0325
9608,9739,179,0.8285,0,0.0364795450032325,-0.00813106668378016,0.0167857445930051,0.026683863472913,0.0364795450032325,0.00813106668378016,0.0167857445930051,0.026683863472913,1,"N/A","N/A",NA,6.9445,6.9445,0,"N/A","N/A",309098.28914,60,9608,179,NA,60,374.3416,1,374.3416,309098.28914,"N/A","N/A",NA,6.9455,6.9455,0,"N/A","N/A",321914.47614,60,9739,179,NA,60,374.3416,1,374.3416,321914.47614
1298,1586,69,0.8465,-115.028,0.0364256572962539,-0.00862204501946411,0.0516152915492647,0.0448495901446407,0.0364256572962539,0.00862204501946411,0.0516152915492647,0.0448495901446407,1,"N/A","N/A",NA,2.2274,2.2274,0,"N/A","N/A",473123.15243,57,1298,69,NA,57,360.1942,1,360.1942,473123.15243,"N/A","N/A",NA,2.4296,2.4296,0,"N/A","N/A",566767.09173,34,1586,69,NA,34,475.2218,1,475.2218,566767.09173
4039,4816,26,0.8928,-28.031,0.036305001109589,0.0288760571821889,0.169103480877267,0.0841432767030548,0.036305001109589,0.0288760571821889,0.169103480877267,0.0841432767030548,1,"N/A","N/A",NA,4.2456,4.2456,0,"N/A","N/A",981859.779750001,61,4039,26,NA,61,303.1704,1,303.1704,981859.779750001,"N/A","N/A",NA,5.029,5.029,0,"N/A","N/A",3526038.9406,74,4816,26,NA,74,331.2017,1,331.2017,3526038.9406
2491,3147,120,0.8444,-19.969,0.0358030401685803,-0.0129233435043452,0.0142123588217117,0.0240225665756709,0.0358030401685803,0.0129233435043452,0.0142123588217117,0.0240225665756709,1,"N/A","N/A",NA,2.9196,2.9196,0,"N/A","N/A",847582.19239,56,2491,120,NA,56,356.2543,1,356.2543,847582.19239,"N/A","N/A",NA,3.3754,3.3754,0,"N/A","N/A",425183.70647,50,3147,120,NA,50,376.2231,1,376.2231,425183.70647
5383,5536,18,0.9356,-30.995,0.0357565329083443,0.119455038031111,0.100808016775896,0.0364620841254626,0.0357565329083443,0.119455038031111,0.100808016775896,0.0364620841254626,1,"N/A","N/A",NA,5.3188,5.3188,0,"N/A","N/A",24799068.47811,76,5383,18,NA,76,440.2768,1,440.2768,24799068.47811,"N/A","N/A",NA,5.3856,5.3856,0,"N/A","N/A",4783647.18843,25,5536,18,NA,25,471.2713,1,471.2713,4783647.18843
6701,6767,74,0.9558,88.052,0.035732767019154,0.138781511960187,-0.000209588083901535,0.0193497351002016,0.035732767019154,0.138781511960187,0.000209588083901535,0.0193497351002016,1,"N/A","N/A",NA,5.7994,5.7994,0,"N/A","N/A",3274198.497,74,6701,74,NA,74,722.5049,1,722.5049,3274198.497,"N/A","N/A",NA,5.8209,5.8209,0,"N/A","N/A",6454420.5702,75,6767,74,NA,75,634.4524,1,634.4524,6454420.5702
