"row ID","row m/z","row retention time","row ion mobility","row ion mobility unit","row CCS","correlation group ID","annotation network number","best ion","auto MS2 verify","identified by n=","partners","neutral M mass","t0_BS_1.mzML Peak area","t0_BS_2.mzML Peak area","t0_BS_3.mzML Peak area","t0_BS_C.mzML Peak area","t1_BS_1.mzML Peak area","t1_BS_2.mzML Peak area","t1_BS_3.mzML Peak area","t1_BS_C.mzML Peak area","t2_BS_1.mzML Peak area","t2_BS_2.mzML Peak area","t2_BS_3.mzML Peak area","t2_BS_C.mzML Peak area","t3_BS_1.mzML Peak area","t3_BS_2.mzML Peak area","t3_BS_3.mzML Peak area","t3_BS_C.mzML Peak area","t4_BS_1.mzML Peak area","t4_BS_2.mzML Peak area","t4_BS_3.mzML Peak area","t4_BS_C.mzML Peak area","t5_BS_1.mzML Peak area","t5_BS_2.mzML Peak area","t5_BS_3.mzML Peak area","t5_BS_C.mzML Peak area","t6_BS_1.mzML Peak area","t6_BS_2.mzML Peak area","t6_BS_3.mzML Peak area","t6_BS_C.mzML Peak area","t7_BS_1.mzML Peak area","t7_BS_2.mzML Peak area","t7_BS_3.mzML Peak area","t7_BS_C.mzML Peak area","t8_BS_1.mzML Peak area","t8_BS_2.mzML Peak area","t8_BS_3.mzML Peak area","t8_BS_C.mzML Peak area","t9_BS_1.mzML Peak area","t9_BS_2.mzML Peak area","t9_BS_3.mzML Peak area","t9_BS_C.mzML Peak area"
922,231.0956044,1.9234654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,282109.7,308702.53,302837.06,3766,317182.4,317532.1,311876.84,3766,334491.44,323227.53,329807.78,3766,321365.2,349986.9,324861.56,331043.25,316930.97,312773.53,326726.84,337548.84,307819.9,326319.9,333694.22,334786.03,323971,341825.94,368336.75,350106.56,305132.4,326094.56,338221,354675.62,326431.44,342967.88,341766.34,359045.38,311424.97,499890.5,356985.6,337738.72
923,337.033182,1.9236164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45969.895,50817.207,49718.62,3766,47343.188,49838.332,48984.227,3766,48655.098,47038.887,50377.473,3766,48366.152,48763.41,46734.05,48691.492,47198.87,45863.426,45754.492,46852.58,45001.473,45391.04,47548.355,45491.918,41958.652,44338.723,45613.145,46315.953,33879.79,35019.844,21595.35,38024.76,36515.883,36454.254,38282.316,40333.08,18653.799,47516.977,39889.375,37714.348
924,230.1038836,1.9238881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,734115.1,796856.75,794830.56,3766,814270.5,845198.2,806391.9,3766,875565.6,846074.5,862101.6,3766,843710.4,933940.5,855169.8,872131.9,837238.9,824129.06,850531.1,890862.56,674332.6,830840.94,815284.9,862347.75,868999.06,887729.8,969775.94,915647.94,813280.3,855151.06,897098.25,922843.94,852868.44,924323.56,917036.2,947787.6,828473.3,1308134.2,938988.4,877424.06
925,181.0970433,1.9236584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6882990,7480753,7481399,3766,7609402,7921802,7691638,3766,8044223,7927746.5,8001300.5,3766,7860211.5,8726234,7980369,8119080,7792903.5,7666407.5,7939545,8255141.5,7513105,8023254.5,8064374,8158933,8053114.5,8229503.5,8939302,8453919,7455009,7875137.5,8251701,8485752,7895577.5,8396849,8453726,8813961,7739840.5,12200000,8586292,8211998.5
927,229.1003392,1.9237549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6718478,7402294,7400000,3766,7539454.5,7809575,7619038,3766,8026936.5,7866514,7954067.5,3766,7769650,8617281,7908953.5,8064519,7755583,7648952,7923234.5,8266719,7542172,7917690,8064743,8053998.5,7968187,8234310,9014568,8510891,7527288,7931650,8306731,8617640,7778938,8393921,8453202,8741831,7568987,12200000,8633318,8160032
928,226.0973904,1.962476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58526.523,64496.977,64250.473,3766,36729.977,37558.508,36085.465,3766,38598.453,33407.895,35552.676,3766,57397.527,42806.504,30304.156,29387.666,25356.652,31524.049,24113.248,23057.871,14341.911,21831.867,14122.657,15755.465,17700.512,16670.21,12344.812,10951.895,15880.317,16522.857,13846.016,10321.146,16193.734,16532.562,19572.51,15482.485,17918.957,31039.74,17547.705,12193.334
929,497.1734571,1.9095731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
930,248.0738218,1.9221606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
931,309.0383308,1.9244492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40967.707,42586.84,43122.715,3766,42030.81,45286.598,42592.395,3766,43385.88,42980.348,43561.906,3766,40230.67,44282.37,41379.805,42122.54,40303.12,40008.383,19210.023,20772.982,36254.76,41126.51,40634.504,39323.477,38180.168,38075.168,39099.61,38671.457,29398.84,31331.07,32973.043,34541.73,33978.746,33537.348,33343.992,34549.844,30997.307,40143.125,33188.598,33123.203
932,181.0781028,1.9231083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42867.68,25208.693,25619.389,3766,49431.516,49431.02,52277.113,3766,50061.28,36396.293,36719.816,3766,27686.832,57024.098,50228.168,31178.652,22359.36,45818.582,24576.13,19955.418,26405.424,26124.57,6862.253,19871.26,30204.701,49940.74,33473.57,13419.785,27930.002,26196.973,50335.926,45446.105,22892.188,34707.1,58461.605,33617.086,54268.375,49640.75,63282.66,32696.926
933,181.1159342,1.9224916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31267.234,18876.117,26515.65,3766,34997.676,25395.89,23908.342,3766,26746.932,30721.873,24839.27,3766,44684.848,47590.902,46148.344,26047.875,25828.06,37156.297,32825.64,37712.812,11426.964,11979.462,27750.959,24337.637,29023.559,17796.521,28872.65,24864.322,29953.375,18332.902,51948.457,32551.34,28522.9,51865.184,36082.44,19966.84,49031.516,78262.945,21791.365,52050.527
934,257.0789818,1.9250824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18452.047,18513.713,21977.799,3766,14707.305,14750.095,23876.594,3766,27099.883,26054.078,25715.207,3766,26080.826,27814.336,26641.94,28644.037,27291.99,25751.182,17029.867,16702.4,20537.318,28436.76,26920.389,29211.023,30890.285,34635.684,33733.99,21610.557,22395.467,25146.477,28898.959,27497.436,18592.635,31487.662,31009.697,20247.285,27500.457,48833.49,35097.395,30336.963
935,232.0993555,1.9232534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29198.787,19600.918,17099.299,3766,19641.824,24491.97,32528.277,3766,26419.865,35051.72,34080.023,3766,20823.062,27278.352,34740.273,16108.317,20356.58,32131.727,14583.212,22649.748,22271.773,23767.414,24045.998,21524.11,20219.928,14404.615,41389.703,12565.899,32558.486,22955.697,36144.07,36184.594,25349.283,35619.617,30304.273,29889.6,20756.148,49596.297,17656.596,33157.15
936,362.120246,1.9246236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
938,565.1257502,1.9244734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,8643.411,7708.9336,3766,8400.985,8118.39,7484.6436,3766,11430.77,9691.049,5985.754,3766,8183.2324,10933.957,10073.94,5589.2466,9501.431,11171.502,7698.9106,9266.527,3766,7948.2954,8455.58,8467.231,8843.085,12744.024,14048.133,7799.656,4614.0454,3766,5867.499,6309.4976,5032.3135,6137.219,7291.3955,8042.814,4134.0103,19232.822,7333.092,5323.338
939,541.1457933,1.9234753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
943,318.1842581,1.9192535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7189.8154,16143.611,11906.253,3766,11221.458,8012.102,3766,3766,4060.686,5267.1655,3766,3766,5706.7085,6334.6797,3766,3766,4909.123,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,4580.585,3766,3766,3766,3766,3766,3766,3766,3766
944,153.1021548,1.9244816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8624.685,17263.09,13056.282,3766,14835.191,5041.269,8811.246,3766,14635.376,8266.897,9440.203,3766,9861.701,18524.418,17628.29,9556.671,15069.984,10461.391,15432.52,6825.406,10178.685,13862.872,15579.835,11413.58,17285.475,18373.994,16710.21,4840.8623,13674.666,15091.015,22361.812,14884.712,20323.666,18239.264,17994.848,21674.44,20709.344,66971.625,44983.297,22702.805
945,652.3662224,1.9316005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
946,215.1172451,1.9071839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
947,521.1540872,1.9081457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
948,252.0856736,1.9170196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
951,223.1438885,1.9320515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
952,266.1860729,1.9358481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
953,202.0861846,1.9436501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4895.7554,8683.879,6045.902,3766,7122.5405,8999.494,5031.084,3766,5832.092,7054.3164,7163.417,3766,5992.732,22081.045,7403.4355,16135.644,5814.521,7283.9937,4416.101,9435.053,7062.6396,10913.393,3766,9748.972,12386.933,14670.091,15300.0625,11896.435,22427.361,23584.059,19980.531,14218.6,22413.65,18268.283,15333.377,11056.965,10410.842,21166.291,11931.849,7570.656
955,310.1159231,1.9542354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
957,213.1020739,1.9568723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
958,288.1340934,1.9598341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157423.44,140992.58,164176.11,3766,172271.36,176383.3,172475.03,3766,177660.83,175533.44,176103.9,3766,172177,191325.56,176416.05,180080.58,173109.16,167585.06,178117.11,183200,165495.11,177028.6,177568.61,181114.72,177003.73,183021.75,194165.3,190530.84,164884.48,173264.58,181169.86,187295.16,174780.31,186815.16,183990.95,192741.28,182273.05,291908.9,203128.83,195287.44
959,210.1124015,1.9492012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
961,560.2925234,1.9636906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
962,361.2230113,1.962972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
966,215.0846831,1.9667768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
967,401.2937835,2.0369163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
968,303.1340195,1.9836988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14738.705,13481.15,16035.721,3766,18861.23,20261.465,18484.387,3766,19866.46,19937.195,19245.297,3766,19201.771,23367.646,20461.803,21847.072,19575.29,18979.596,21745.012,20704.965,16757.797,18667.25,18904.592,19803.57,16704.83,48630.746,17147.4,17643.246,23955.754,24803.508,24474.646,28503.158,25466.945,29936.652,28114.479,28967.643,68091.1,42701.152,30321.328,29548.082
969,217.1335262,1.9882717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
970,218.1374214,1.988492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
971,240.1129852,1.9894406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
973,226.09736,1.9917241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22719.436,25744.594,24729.12,3766,19642.318,19447.863,17359.67,3766,20808.922,21416.12,20182.955,3766,14854.551,23737.943,19764.982,16676.453,19022.936,18915.562,17918.514,16644.375,23189.137,15847.358,15079.565,13802.232,14767.522,16422.164,14940.098,5652.8145,16168.351,18980.76,18112.338,16509.082,20197.545,22930.979,17640.795,17430.943,19185.215,26878.51,21239.62,18118.732
974,301.1540972,1.9906917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
976,177.1386559,1.9996411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
978,241.1546475,2.0093362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
979,161.0712277,2.0018294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
980,272.1273332,2.0088463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
981,183.1128087,2.012693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,241880.16,270468.7,264079.06,3766,288270.06,291980.38,288078.25,3766,304491.88,296625,300945.75,3766,297496.3,349659.9,299145.84,317120.75,296666.03,289517.38,303511.75,322658.62,282246.72,297641.72,303390.3,311441.25,313976.34,314202.12,367408.62,329591.25,292079.16,308147.03,333326.28,334793.72,341391.2,366148.5,367833.06,389701.34,382953.06,607086.94,438184.03,406320
982,155.1178816,2.0128303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69784.69,76976.28,76160.91,3766,81945.43,87498.02,85111.09,3766,90362.375,86012.85,89820.766,3766,86772.78,102352.56,88493.89,94437.516,89071.375,85205.09,91230.74,93481,83323.96,87704.15,86842.81,92611.69,91720.516,93345.945,107994.94,98020.54,87594.19,90006.336,98232.875,96798.31,100374.62,107608.67,108387.586,116901.945,116312.4,187397.69,132665.95,124315.53
985,323.1363945,1.9997308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
986,273.0805151,2.0166383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
987,186.0525064,2.0207515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11559.612,10843.754,13445.8955,3766,20315.307,20957.033,21741.568,3766,30106.361,30193.277,31324.125,3766,34796.156,38966.008,36201.223,38164.902,43292.96,41589.25,44033.406,44645.8,42745.82,48894.86,49769.53,46497.477,62379.883,62215.234,72386.92,64218.023,12797.92,13447.62,12562.028,6683.115,12227.477,13275.328,9215.989,3766,3766,10321.527,3766,3766
988,237.1596417,2.017249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56205.63,64659.43,62640.633,3766,58866.715,57950.848,58380.316,3766,51080.43,50337.47,52162.934,3766,47712.836,48466.883,47161.55,44513.168,41851.22,39295.645,39141.633,40272.26,36392.332,37398.207,38474.895,38234.42,37130.133,37655.387,41249.777,39130.742,17495.82,18702.377,16338.829,12580.924,12763.335,13433.891,10958.134,3766,3766,6209.7866,3766,3766
990,164.0705825,2.0218012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,393138.22,399554.7,414818.53,3766,435142.56,442957.28,434775.28,3766,432599.7,426632.94,427221.72,3766,405687.4,436418.12,397803.2,395760.44,370276.2,364822.28,370215.8,369540.06,338950.62,363458.2,369809.6,355270.94,395449.4,392880.1,440180.25,407476.62,161126.34,173271.33,149957.6,111217.21,120384.48,127087.8,100388.414,72905.34,54572.984,82674.164,44557.37,24237.709
992,316.1291907,2.0254138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
993,167.1179046,2.0309126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14898.203,14881.256,14300.045,3766,29123.197,28817.871,30515.846,3766,29055.518,21239.9,30755.896,3766,27731.834,44906.98,36786.5,23073.273,35225.03,13965.74,37140.11,16155.001,27340.105,32902.6,27094.252,16973.299,46259.547,42377.24,38610.58,16464.58,42969.676,35706.492,36566.055,20472.197,42810.79,29467.012,44940.906,28700.691,48198.23,48679.52,49894.54,73700.89
994,157.0971903,2.0339918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140143.16,151445.81,154424.77,3766,172747.69,179494.36,172515.83,3766,184567.77,181905.52,182348.48,3766,188540.14,221724.08,185735.27,197765.95,186488.4,179432.36,184839.81,198066.9,178625.28,188362.92,184166.73,193641.25,197691.42,200376.25,230898.27,207526.78,164918.73,177714.52,186493.66,172681.75,187050.06,206480.27,198026,201546.7,201159.89,314966.3,214372.92,201314.84
995,301.1180045,2.034671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200620.95,147519.27,220163.84,3766,180351.2,162284.88,231363.9,3766,161741.72,221670.61,223679.53,3766,206545.83,235233.61,202922.83,145756.53,171693.48,171313.22,179356.06,196417.66,160183.33,132801.4,160408.8,177307.8,158280.31,158859.44,171727.77,115186.24,147182.6,202081.84,145192.03,211464.64,181191.33,197941.19,199098.48,215132.25,128394.33,271133.4,189688.62,183358.94
998,501.2194432,2.064461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
999,328.2229042,2.007493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6508.6553,6147.8594,6760.068,3766,3766,3766,3766,3766,13922.789,3766,3766,3766,3766,8072.7524,5747.0273,3766,9924.171,24716.291,6675.5,8524.193,10996.974,5646.9116,12634.957,4443.871,13182.041,9977.749,42927.508,23091.053,3766,16101.924,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
1000,235.1440306,2.048806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
1001,204.1594541,2.0427878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
1002,268.1445384,2.0532696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
1003,269.1483993,2.0548887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
1004,207.1127874,2.0554404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35665.21,39806.19,38062.473,3766,36288.125,37475.426,34995.297,3766,37681.023,37355.465,38538.65,3766,38294.86,42758.984,36992.363,39484.062,38425.28,36146.58,37688.594,40265.816,35748.85,38167.906,38443.94,38688.766,38991.055,40291.742,44515.84,39074.613,36561.715,38989.863,41188.406,41097.543,40107.734,43745.12,41897.973,43406.742,44874.023,73585.38,50600.246,47472.383
1005,337.678831,2.0552428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,10626.951,3766,3766,3766,3766,3766,3766,20353.082,3766,3766,3766,9256.92,3766,3766,3766,3766,13159.586,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
1006,298.1184873,2.0593524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52308.848,45992.57,57538.2,3766,63379.684,65560.04,60477.64,3766,73246.11,72052.58,69110.18,3766,75232.92,78471.67,74909,83639.36,82577.73,82163.82,86223.55,87031.29,81118.72,87309.016,77773.23,87252.5,64385.75,65268.086,56132.707,66470.734,20080.549,33271.332,20626.225,16204.967,20656.902,24370.453,23835.51,11451.964,14525.386,14710.98,16995.596,11798.596
1007,361.2443591,2.0578868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41079.797,33271.785,35873.066,3766,11951.55,13800.323,13139.216,3766,9098.852,7731.4844,12512.113,3766,9215.337,9648.002,6159.1807,5263.43,4245.8667,5174.3135,6764.7397,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
1009,310.137289,2.1155846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
1010,258.12364,2.0656576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176805.44,161484.08,182051.94,3766,200135.58,205987.03,200394.86,3766,208496.69,206727.44,206479.61,3766,204226.48,232412.9,203322.7,218317.52,202531.2,198059.9,206535.53,217318.06,191631.9,206389.58,208023.27,212386.38,211867,214358.56,241278.81,225910.55,190372.72,202176.44,211235.34,214465.19,205733.95,215734.53,219693.5,227000.94,215637.2,352453.12,240645.67,231382.9
1011,280.1058249,2.0673635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
1012,674.3509721,2.0565782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
