"row ID","row m/z","row retention time","row ion mobility","row ion mobility unit","row CCS","correlation group ID","annotation network number","best ion","auto MS2 verify","identified by n=","partners","neutral M mass","t0_BS_1.mzML Peak area","t0_BS_2.mzML Peak area","t0_BS_3.mzML Peak area","t0_BS_C.mzML Peak area","t0_Ec_1.mzML Peak area","t0_Ec_2.mzML Peak area","t0_Ec_3.mzML Peak area","t0_Ec_C.mzML Peak area","t1_BS_1.mzML Peak area","t1_BS_2.mzML Peak area","t1_BS_3.mzML Peak area","t1_BS_C.mzML Peak area","t1_Ec_1.mzML Peak area","t1_Ec_2.mzML Peak area","t1_Ec_3.mzML Peak area","t1_Ec_C.mzML Peak area","t2_BS_1.mzML Peak area","t2_BS_2.mzML Peak area","t2_BS_3.mzML Peak area","t2_BS_C.mzML Peak area","t2_Ec_1.mzML Peak area","t2_Ec_2.mzML Peak area","t2_Ec_3.mzML Peak area","t2_Ec_C.mzML Peak area","t3_BS_1.mzML Peak area","t3_BS_2.mzML Peak area","t3_BS_3.mzML Peak area","t3_BS_C.mzML Peak area","t3_Ec_1.mzML Peak area","t3_Ec_2.mzML Peak area","t3_Ec_3.mzML Peak area","t3_Ec_C.mzML Peak area","t4_BS_1.mzML Peak area","t4_BS_2.mzML Peak area","t4_BS_3.mzML Peak area","t4_BS_C.mzML Peak area","t4_Ec_1.mzML Peak area","t4_Ec_2.mzML Peak area","t4_Ec_3.mzML Peak area","t4_Ec_C.mzML Peak area","t5_BS_1.mzML Peak area","t5_BS_2.mzML Peak area","t5_BS_3.mzML Peak area","t5_BS_C.mzML Peak area","t5_Ec_1.mzML Peak area","t5_Ec_2.mzML Peak area","t5_Ec_3.mzML Peak area","t5_Ec_C.mzML Peak area","t6_BS_1.mzML Peak area","t6_BS_2.mzML Peak area","t6_BS_3.mzML Peak area","t6_BS_C.mzML Peak area","t6_Ec_1.mzML Peak area","t6_Ec_2.mzML Peak area","t6_Ec_3.mzML Peak area","t6_Ec_C.mzML Peak area","t7_BS_1.mzML Peak area","t7_BS_2.mzML Peak area","t7_BS_3.mzML Peak area","t7_BS_C.mzML Peak area","t7_Ec_1.mzML Peak area","t7_Ec_2.mzML Peak area","t7_Ec_3.mzML Peak area","t7_Ec_C.mzML Peak area","t8_BS_1.mzML Peak area","t8_BS_2.mzML Peak area","t8_BS_3.mzML Peak area","t8_BS_C.mzML Peak area","t8_Ec_1.mzML Peak area","t8_Ec_2.mzML Peak area","t8_Ec_3.mzML Peak area","t8_Ec_C.mzML Peak area","t9_BS_1.mzML Peak area","t9_BS_2.mzML Peak area","t9_BS_3.mzML Peak area","t9_BS_C.mzML Peak area","t9_Ec_1.mzML Peak area","t9_Ec_2.mzML Peak area","t9_Ec_3.mzML Peak area","t9_Ec_C.mzML Peak area"
2,284.0490103,0.07352047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
6,267.0352464,0.116444126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
8,281.050873,0.116664544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
11,227.0220163,0.025476014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
13,239.0947388,0.026165182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
15,284.0490001,0.15191087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
16,161.0821088,0.10668242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
21,281.0508777,0.23098621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
24,161.0821156,0.19128656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
25,284.0489967,0.2343344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50016.688,30202.674,16897.887,14007.651,7563.9473,21243.742,49115.44,12647.69,28919.277,26923.193,41411.12,26376.918,28899.84,28062.707,27951.842,28246.492,39951.203,40906.168,52877.168,46868.227,53690.63,55020.355,42879.52,55509.543,46416.24,31185.057,53952.363,44880.08,56715.953,51162.4,55764.64,45304.973,12974.039,51228.02,56227.523,38522.72,53703.953,69338.63,23091.436,9353.549,46063.76,55593.37,23548.102,29528.594,57322.18,5613.7725,52055.973,53919.477,56138.133,56219.324,3766,11975.761,42343.426,10502.301,36431.254,53829.74,11130.587,35759.793,38213.223,52502.65,35167.754,66141.39,35869.273,17925.115,46543.37,44239.773,68134.6,67435.61,31650.273,66975.12,63062.29,36082.902,68119.85,64193.406,59604.664,11099.748,65295.617,67934.33,24382.08,23628.791
28,267.0352439,0.25146562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
29,445.1197217,0.292531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
31,284.0489913,0.29575086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
32,281.0508783,0.31610283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
36,239.0947368,0.346609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
37,161.0821152,0.35335436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
38,227.0220292,0.35016438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
39,302.0587127,0.3588882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
41,267.0352439,0.3645138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
46,161.0821118,0.4929305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111255.13,53879.895,49337.52,282425.6,392669.28,362487.62,203661.9,55083.426,105957.32,92014.31,24180.934,29731.385,175581.4,151123.77,208314.27,108940.3,36440.113,242297.66,34132.887,182392.64,242861.95,193745.95,213366.11,137608.72,146011.67,38794.207,198464.27,79764.85,32979.613,141311.5,174461.86,158100.19,197026.95,219638.36,252007.1,36308.23,52730.074,39465.688,196780.8,214705.55,197487.4,121714.73,70855.76,223172.97,62038.555,119928.01,113873.16,122701.266,142852.61,31982.492,88825.38,63282.11,33030.727,204761.06,594356.5,39712.312,65707.48,340181.38,151963.12,227159.86,32324.035,223499.73,89610.62,41313.86,29922.771,151184.58,29545.947,178733.17,32727.5,33898.23,28167.264,34610.203,53612.27,54664.504,36366.816,39200.863,64596.24,28115.443,190424.86,27950.645
51,284.0489888,0.42960015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10529.62,22625.184,30794.574,32146.117,39826.766,12955.843,40997.76,39171.984,121119.67,33231.63,41063.105,130463.82,36320.78,41326.312,41271.383,18385.361,42961.58,42047.24,36268.94,45338.613,32693.945,45898.08,43473.984,44769.574,45759.594,44818.215,23748.18,27458.84,46591.082,24839.602,24878.008,43742.883,139074.42,141790.16,29908.627,5395.6772,45975.1,29925.766,39431.105,45453.062,42207.867,139931.42,26842.838,44711.47,48377.258,28432.807,49611.984,45447.008,44709.902,47370.605,45876.676,45604.617,47093.43,18041.232,42643.59,47270.043,45626.62,41160.812,151041.83,11019.754,51754.066,21933.81,33881.223,34637.74,32033.809,54418.285,30864.725,57175.074,11568.453,53763.086,55253.465,33260.324,41115.344,54847.137,53661.145,52575.535,9179.34,172691.81,54915.594,36433.516
52,281.0508736,0.4345666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
53,355.0695633,0.4336198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
55,267.0352442,0.42923832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
59,161.0821123,0.5019496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76591.82,498408.38,49337.52,621443.3,662816.94,608143,493026.03,415745.53,1494666.1,1425199.2,240332.92,329361.53,173251.86,150041.39,125821.305,54111.914,31755.695,147765.47,412242.38,116781.27,126028.87,191259.44,176101.08,136633.36,144904.95,76282.43,33096.344,119920.15,295504.22,103480.805,173472.62,119988.81,130008.09,197126,146014.88,111431.09,248450.83,269773.72,124819.13,60157.727,129492.5,120344.98,102395.2,222084.02,121636.52,118742.15,213494.1,165471.17,484712.84,139588.6,92662.81,113122.62,72725.83,1331088.2,246502.27,235057.9,975688.4,369831.22,150273.06,224968.94,165346.61,273017.94,87080.71,207330.75,29922.771,195752.03,74864.94,64405.934,300017.7,107943.875,107563.12,92954.33,52632.38,191290.61,139235.95,81180.65,63749.793,28115.443,89184.76,155719.67
61,179.0926506,0.5030221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
64,245.0954124,0.52070516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173294.6,73117.06,107118.5,3766,105098.74,142389.19,63810.387,3766,74559.234,56168.523,39515.625,3766,23827.398,63696.78,76873,3766,40212.027,54846.29,50340.758,3766,117078.42,60493.59,92136.16,3766,52213.004,68410.98,68092.71,51597.926,20048.074,34443.28,55971.418,61229.266,35272.36,57153.695,58235.875,67825.43,57881.23,98329.836,62141.04,31539.266,15515.949,45211.176,19731.477,43263.973,23371.764,49130.547,56877.996,31332.186,76708.1,63450.434,73982.305,71027.3,86572.7,48227.555,36895.926,73141.85,26323.795,33890.67,26685.61,29759.742,64034.043,38520.805,48804.12,45772.766,23509.477,32414.438,30443.559,43292.93,35276.875,45498.383,46890.605,46498.23,34425.598,51332.15,34075.53,33443.477,24871.02,36117.336,35860.074,31211.477
68,182.0290282,0.5240172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
72,181.097113,0.521332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120792.055,55444.434,81319.36,3766,75002.09,103089.67,49561.344,3766,54433.812,44507.16,33512.71,3766,16952.715,46975.82,58887.414,3766,28772.06,42237.44,38951.93,3766,83179.66,46208.46,67149.46,3766,37793.9,50114.707,53135.84,40590.188,16139.823,25807.072,40117.45,43597.742,27585.531,45418.645,46323.043,51684.332,43626.12,72381.734,47373.645,25023.504,14069.645,37822.133,16628.145,32494.002,17744.14,39957.836,43046.98,28384.6,58192.438,53200.41,56386.285,52428.34,65669.13,33569.805,30222.6,57192.938,22198.172,28377.783,21808.988,25955.826,49773.805,31313.932,38381.293,34898.31,18889.508,27175.607,26428.203,35945,29850.8,37332.293,39566.18,36490.19,31444.316,43916.453,31561.912,29938.547,20862.38,31549.182,29398.756,27539.812
75,157.0971637,0.5201967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8836.821,3766,4724.8047,3766,10152.913,14823.354,3766,3766,6916.565,4450.422,3766,3766,3766,4479.917,5438.5356,3766,3766,4815.979,4018.839,3766,19153.61,5570.562,11528.107,3766,3925.4097,7641.581,8625.011,4152.35,3766,3766,6967.5522,6200.591,3766,7924.04,8915.874,8736.579,4663.913,19682.703,7097.643,3766,3766,6946.1694,3766,4953.36,3766,5594.8633,6411.3394,3766,18402.957,14335.186,16845.834,12547.31,17488.734,10073.91,4354.981,15325.049,6020.4536,8676.193,5982.319,6418.0977,24851.158,8405.92,12195.675,13108.853,9459.946,12894.266,10768.893,18751.504,12493.275,15954.139,14179.171,15465.478,15117.904,31121.896,14589.145,15275.238,4496.8564,10506.501,9081.304,8375.27
76,158.96134,0.5208432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
80,166.1029345,0.53251517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
81,160.075676,0.5218795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,404429.66,250721.6,235702.03,3766,304328.34,412781.25,183770.88,3766,401620.97,286905.66,210562.9,3766,151759.14,178118.66,196100.77,3766,209269.45,312332.62,280762.88,3766,476177.03,343029.94,342406.94,3766,296115.56,593663.9,427649.62,313545,144607.38,116820.19,280436,329247.16,275894.34,523318.78,455202.53,567389.25,245774.98,495482.03,355598.12,247149.9,213120.95,427234.22,242058.36,354050.3,164709.86,251285.4,257045.97,197983.47,845985.06,954094.75,814353.56,775052,474401.5,341570,258450.8,488413.75,549419.3,700356.9,645107.75,533260.25,733189.25,383483,449601.6,462201.34,578616.5,765449.94,666837.3,865996.4,435275.94,507759.53,505073.88,490937.5,931383.94,1309049.9,1050392.2,717705.3,177482.83,239300.45,275424.5,314942.34
86,169.0971058,0.52534324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,800889.44,592457.5,689135.6,4054.3687,741372.4,888572.06,540843.4,3766,665166.5,580351.9,450906.5,3766,318398.78,563904.4,620459.44,3766,469689.84,609720.94,557153.4,3766,849212.2,686544.8,790937.25,3766,586752.7,706034.3,706535.7,615655.2,453367.34,387611.62,674889.5,702895.6,517860.12,732600,722705.4,776639.7,628391.44,900353.94,716681.6,507097.62,378563.44,687120.8,436133.4,637458.6,450944.72,654444.94,720186.44,533841.94,861998.3,893395.44,886614.5,869086.94,915693.6,727423.94,644932.75,900098.7,647277.1,755674.9,690748.8,746114.56,953751.1,771301.94,852338.94,822500.8,665943.6,812156.3,804205.44,944350.4,826362.56,908421.5,917014.3,888778.94,890976.94,1347099.2,986138.44,891660.4,684815.56,826194.44,903869.4,755401.25
89,299.0614359,0.466213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
93,318.1844343,0.52788377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,223605.94,97965.42,149369.58,3766,139332.52,195599.3,76569.79,3766,95765.99,66008.99,46292.85,3766,24406.703,63646.945,81481.336,3766,39513.543,59607.336,55041.586,3766,137294.88,67755.55,98435.42,3766,58331.066,76976.53,74873.24,56712.805,22599.83,38482.867,60260.656,62674.03,34989.203,58181.91,57982.47,69526.8,53159.79,102201.516,62973.17,29426.156,15495.768,41644.047,18469.883,41064.125,22869.258,43684.74,53243.246,29669.941,76023.586,67408.29,68499.69,68529.49,83234.76,56174.816,42949.285,70540.53,29051.9,37928.062,29134.365,35676.64,71221.9,38619.9,46362.133,50802.438,25433.947,33691.547,30924.4,46343.188,34109.47,44656.016,42720.086,43765.18,32669.13,37701.316,31603.72,30693.146,19969.846,31170.654,29521.16,29133.348
97,166.086256,0.52966285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,394232.75,289555.22,315809.1,5476.0425,391348.56,352751.03,285792.3,4464.22,296522.6,284186.4,287232.12,3766,275048.1,280959.06,303120.84,3766,389492.38,371337.5,360704.12,3766,352444.06,281502.5,350997.56,3766,347616.44,528019.9,379042.6,392505.22,322712.2,298627.62,285779.25,430331.97,297196.9,504981.56,449591.38,386560.84,308576.16,410411.84,474972.25,344610.28,250059.12,352745.8,299348.28,290715.97,243557.58,322673.78,622129.75,331286.5,381406.53,383453.38,536466.56,431465.28,386360.94,417704.6,354802.2,829972.4,513239.78,791019.8,537559.06,646935.44,543273.75,340746.4,328767.72,700751.6,614734.56,761886.44,1031196.06,827783.3,333462.03,328691.88,331318,349964.84,1163812.1,2061367.5,1407056.8,1217158.5,410423.06,495834.94,459091.6,317894.03
98,228.1207957,0.5337635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
